'4','2.7270521561907666','1','1','0','3','0','0','735572','0.23'
'3','1.5153515625','1','1','0','2','0','0','735572','0.50'
'3','32.365957369013614','1','1','2.0','4','3.0','1.1375','735572','3.22'
'4','1.1407137731160466','1','1','5.0','1','1.0','0.4966666666666667','735572','0.19'
'2','0.15971631205673764','1','1','3.0','3','2.0','12.124854759850416','735572','1.36'
'3','47.8930765021598','2','1','0','2','0','4.927111373475008','735572','0.22'
'3','0.10017543859649121','1','1','2.0','1','3.0','0.8973333333333332','735572','0.20'
'2','1.668132038075039','1','2','1.0','2','3.0','0','735572','0.60'
'3','1.7393554851474442','1','1','2.0','1','3.0','0','735572','0.20'
'4','8.853354237128102','1','1','0','3','0','12.071701754385934','735572','0.32'
'1','6.6248912238604305','1','15','0','1','0','0','735572','0.43'
'2','1.4532756399199473','1','1','0','2','0','4.927111373475008','735572','0.20'
'5','1.8516409827676574','1','1','3.0','2','5.0','1.1375','735572','0.20'
'7','1.6531297968979792','1','2','5.0','3','6.0','4.927111373475008','735572','0.30'
'2','4.18007755970146','1','2','0','1','0','0','735572','0.25'
'6','0.927918385446536','1','1','3.0','2','3.0','7.243625368385949','735572','0.20'
'2','0.8524987266349442','1','17','0','1','0','0','735572','0.18'
'4','1.932505740431413','1','2','4.0','3','4.0','4.927111373475008','735572','2.45'
'6','1.0830265545109674','0','1','4.0','2','4.0','4.927111373475008','735572','0.20'
'4','4.451003513862327','1','1','0','3','0','0','732709','0.28'
'4','0.6870116686710916','1','2','1.0','2','4.0','0.9237383177570095','732709','0.21'
'3','1.4567062446689198','1','3','0','1','0','0.7322544642857141','732709','0.16'
'4','2.5583441164796303','1','1','0.0','3','3.0','4.927111373475008','732709','7.53'
'5','1.1782646497490625','2','1','3.0','1','3.0','5.319880604244239','732709','0.11'
'3','2.9361372044036376','1','2','2.0','1','1.0','4.927111373475008','732709','0.11'
'3','1.4053841160152105','1','1','1.0','2','3.0','13.196513901278593','732709','0.11'
'6','1.4550955217574921','1','1','4.0','3','5.0','1.3209803921568626','732709','0.19'
'0','4.9399735325953','1','2','0','3','0','0','732709','6.00'
'2','2.926997357207618','1','2','0','1','0','0.3904687499999998','732709','0.19'
'4','7.090377776203348','1','1','4.0','3','3.0','0','732709','0.49'
'2','0.0','1','1','3.0','1','1.0','0','732709','0.16'
'0','58.332507262941846','1','5','0','2','0','0.9237383177570095','732709','0.22'
'2','5.151047476034644','1','2','1.0','2','1.0','4.927111373475008','732709','3.49'
'3','1.4959377764166142','0','1','0','3','0','0','732709','0.00'
'8','1.0830265545109674','1','1','6.0','3','6.0','4.927111373475008','732709','2.00'
'3','1.1391224018475756','1','1','8.0','3','0.0','11.639035087719268','732709','1.48'
'3','0.7129164002921906','1','1','0','1','0','2.4695580110497253','732709','0.12'
'3','0.6565676039160476','1','1','0','2','0','0','732709','0.11'
'3','1.8042124003082132','1','1','2.0','2','1.0','22.464565217391307','732709','0.37'
'3','0.43248338945005604','1','2','2.0','1','2.0','0.3904687499999998','732709','0.43'
'2','1.2278650914634146','1','1','1.0','2','3.0','0','732709','0.11'
'4','0.8122699158832255','1','1','2.0','1','2.0','8.257813127860974','732709','0.16'
'1','5.77728498884219','1','1','1.0','2','1.0','0','732709','0.48'
'3','1.0203780844658437','1','1','0','2','0','0','732709','0.11'
'0','57.43162844969553','1','2','0','2','0','2.0500000000000003','732709','3.00'
'6','2.0832852179606713','1','1','0','3','0','0','732709','0.38'
'8','0.5857948667938818','1','2','5.0','3','5.0','7.793669384524733','732709','0.54'
'2','0.15971631205673764','1','4','2.0','1','1.0','1.9559849613873457','732709','0.19'
'4','3.0439378598043163','1','1','3.0','3','3.0','1.5574788135593247','732709','3.03'
'5','3.1858329216357686','1','2','4.0','1','4.0','0','732709','0.11'
'6','0.3090136054421768','1','1','6.0','2','4.0','2.3587288135593245','732709','0.11'
'6','7.601743819351936','1','1','0','2','0','3.097368421052632','732709','0.20'
'3','19.731','1','1','2.0','3','2.0','0','732709','26.18'
'2','1.1379349664567462','1','1','0','2','0','1.5574788135593247','732709','0.24'
'2','1.7281052468387226','1','2','1.0','2','1.0','11.683724879264668','732709','0.21'
'4','4.447671149056031','1','4','1','2','1','11.639035087719268','728999','0.22'
'8','0.0','0','8','0','3','0','0','728999','0.35'
'2','0.495780787029466','1','3','0','1','0','0','728999','0.00'
'4','1.8297039748583686','1','9','0','2','0','0','728999','0.26'
'2','2.921040794435791','0','10','0','3','0','0','728999','0.26'
'4','15.80396288488369','1','3','0','3','0','0','728999','0.25'
'4','1.3063472964943552','1','5','0','2','0','5.786959999999999','728999','0.47'
'1','4.625940493547063','1','3','0','1','0','0','728999','0.11'
'3','3.1799104942961876','1','8','0','2','0','5.786959999999999','728999','0.24'
'2','1.8174643645572246','1','27','0','1','0','0','728999','1.79'
'4','3.025410122164047','1','10','0','3','0','0','728999','0.38'
'6','0.0','0','3','4.0','3','4.0','0','728999','0.48'
'1','0.2844772798087174','1','18','0','1','0','0','728999','0.14'
'2','1.4364010239654654','1','7','1.0','2','1.0','9.863877551020394','728999','0.29'
'4','18.975369823226153','0','3','0.0','2','3.0','0','728999','0.16'
'2','1.2962964783128712','1','3','2.0','1','1.0','0','728999','0.17'
'3','1.2767678515519214','1','3','0','1','0','0','728999','0.00'
'3','0.0','1','5','1.0','1','2.0','0','728999','0.18'
'1','3.8039184463323585','1','7','0','2','0','5.786959999999999','728999','0.18'
'1','1.414756295279254','1','34','0','1','0','0','728999','0.39'
'2','4.170106342981547','1','15','2.0','2','2.0','9.863877551020394','728999','0.44'
'5','0.0','1','5','2.0','2','3.0','0','728999','0.24'
'0','114.46786431697784','2','7','0','3','0','0','728999','3.00'
'6','1.9369115092254603','1','3','6.0','2','6.0','0','728999','0.17'
'1','1.3498248787952205','1','12','0','1','0','0','728999','0.26'
'1','2.446134363391308','0','10','0','3','0','0','728999','2.00'
'4','0.33005464480874325','1','18','3.0','2','3.0','14.121973684210536','728999','0.22'
'3','0.0','1','10','2.0','1','2.0','0','728999','0.26'
'2','0.7094434278246631','0','5','1.0','1','1.0','11.633235294117652','728999','0.16'
'2','3.5394610693146555','1','17','0','1','0','0','728999','0.22'
'0','74.02159761691182','1','4','0','2','0','0','728999','0.00'
'1','8.809299417610218','0','11','0','3','0','0','728999','14.00'
'6','7.177441261136676','0','4','0','3','0','0','728999','1.00'
'3','1.606902816031032','1','3','1.0','1','1.0','0','728999','0.19'
'5','0.0','1','11','0','2','0','0','728999','0.26'
'3','0.0','1','9','0.0','2','8.0','0','728999','0.28'
'2','0.0','1','3','1.0','1','2.0','0','728999','0.14'
'4','0.11826666666666669','0','4','3.0','1','1.0','0','728999','0.19'
'4','1.3513786121286122','1','4','4.0','3','4.0','0','728999','0.33'
'3','0.0','1','2','2.0','3','1','0','728999','0.37'
'4','5.9839074573916635','1','5','2.0','3','2.0','5.786959999999999','728999','0.26'
'1','27.21571530761414','1','10','0','1','0','0','728999','0.24'
'2','4.037329942670651','1','2','0','1','0','4.927111373475008','728999','0.14'
'1','19.42318578886101','1','4','0','1','0','4.927111373475008','728999','0.17'
'1','0.31411344236930494','1','14','0','1','0','4.927111373475008','728999','0.11'
'1','3.2209335935022247','1','6','1.0','1','1.0','0','728999','0.11'
'4','1.0830265545109674','1','4','2.0','3','2.0','4.927111373475008','728999','0.34'
'1','2.8952821377692266','0','4','0','1','0','0','728999','0.21'
'4','1.9890214491618796','0','7','1','3','1','4.927111373475008','728999','0.37'
'3','90.23210776625406','2','2','0','2','0','0','728999','0.26'
'3','3.711111586413686','1','14','2.0','3','2.0','0.9922727272727272','728999','1.00'
'1','1.7460248154885434','1','15','0','3','0','4.927111373475008','728999','0.69'
'2','10.621423815036657','1','3','1.0','3','1.0','0','728999','0.35'
'4','3.484828280515097','1','5','0','3','0','0','728999','0.00'
'2','0.0','1','17','2.0','1','2.0','0','728999','0.00'
'6','21.518898282156318','1','4','3.0','2','3.0','9.863877551020394','728999','0.17'
'1','6.230285121070552','1','5','0','3','0','0','728999','0.00'
'1','0.0','1','6','0','1','0','0','728999','0.25'
'1','1.3496123165338758','1','19','0','1','0','0','728999','0.11'
'3','45.94020871485895','0','4','0','3','0','5.786959999999999','728999','0.38'
'0','8.936939874875332','1','2','0','3','0','0','728999','0.99'
'1','0.8859828535041274','1','3','0','1','0','0','728999','0.00'
'2','0.843407863823146','1','20','0','1','0','0','728999','0.00'
'2','3.5400249790890923','1','4','0','2','0','0','728999','0.26'
'3','1.3255638941004795','1','9','1.0','1','1.0','0','728999','0.17'
'1','5.322745487233494','1','3','1.0','2','1.0','0','728999','0.11'
'2','0.9081143857389754','1','5','1.0','1','1.0','4.927111373475008','728999','0.19'
'1','3.6979071717999537','1','8','0','3','0','0','728999','0.49'
'2','4.011992292640954','1','3','0','1','0','0','728999','0.16'
'3','28.672326303586857','1','10','0','2','0','0','728999','0.34'
'6','0.7020094191522762','0','3','0','3','0','0','728999','0.49'
'3','1.6220998681643222','1','6','1.0','3','1.0','0','728999','1.00'
'2','15.443328139701668','1','12','2.0','3','2.0','38.983390804597704','728999','4.30'
'4','6.324735137956239','1','5','0','3','0','0','728999','0.47'
'0','114.46786431697784','2','7','0','3','0','0','728999','4.48'
'4','1.2766556007960475','1','10','2.0','2','3.0','4.927111373475008','728999','0.27'
'0','18.661561053956905','0','3','0','2','0','4.927111373475008','728999','0.31'
'3','45.955524122900414','1','2','1.0','2','1.0','0','728999','0.00'
'0','114.46786431697784','2','7','0','3','0','0','728999','5.45'
'1','0.0','1','16','1.0','1','1.0','0','728999','0.26'
'3','0.0','1','8','1','1','1','0','728999','0.00'
'5','1.6692241776681906','1','5','2.0','3','5.0','0','728999','0.43'
'0','80.53460767025142','0','6','0','1','0','0','728999','2.98'
'1','18.653801285480935','1','11','0','1','0','0','728999','0.25'
'3','7.327991357101303','1','10','2.0','3','3.0','14.121973684210536','728999','4.98'
'1','1.3253337561515428','1','10','0','3','0','0','728999','0.37'
'4','1.6750521682012418','1','5','2.0','1','2.0','0','728999','0.24'
'1','11.12592467635651','1','13','0','1','0','0','728999','0.94'
'4','12.52708352665954','1','4','2.0','3','2.0','0','728999','0.43'
'3','3.4321140208757512','1','3','1.0','2','4.0','0.9922727272727272','728999','0.23'
'10','1.781059869080139','1','2','0','3','0','4.927111373475008','734202','1.00'
'5','1.4718109738697644','1','9','2.0','1','2.0','5.701064861847101','734202','0.61'
'8','4.313673580973739','1','4','6.0','3','6.0','4.927111373475008','734202','0.00'
'2','4.020108862553405','1','5','0','4','0','2.73967005967006','734202','0.85'
'1','1.7460248154885434','1','15','0','3','0','4.927111373475008','734202','0.37'
'0','57.19323251855312','1','10','0','1','0','0.3904687499999998','734202','0.23'
'7','1.6038171935200214','1','3','5.0','3','5.0','2.3205633802816905','734202','0.29'
'2','0.6658329509681689','1','5','0','2','0','5.252771750833499','734202','0.22'
'7','11.409530177323639','3','1','4.0','4','4.0','1.470165289256198','734202','9.54'
'7','2.9852542398080932','0','2','1.0','3','1.0','4.927111373475008','734202','0.22'
'9','5.805865640904935','0','7','10.0','2','9.0','9.870555555555557','734202','0.56'
'4','4.760334651863791','3','1','2.0','4','4.0','0','734202','3.99'
'1','6.315311599222159','1','13','0','1','0','0','734202','1.18'
'0','58.15213035506658','2','6','0','1','0','0','734202','0.43'
'0','57.19323251855312','1','9','0','1','0','0.3904687499999998','734202','0.25'
'2','4.633509626580665','1','3','0','1','0','0','734202','0.22'
'3','0.0','2','3','0','2','0','4.927111373475008','734202','2.04'
'2','4.5537891151236325','1','8','1.0','1','1.0','0','734202','0.64'
'7','1.9085867264625418','2','4','0','3','0','5.238778040141675','734202','0.29'
'3','0.503170731707317','1','5','3.0','3','2.0','2.5501851851851853','734202','0.53'
'6','1.8894084770476558','1','4','5.0','3','5.0','5.383868130231765','734202','0.29'
'3','6.981904937826598','1','2','0','1','0','0','734202','0.20'
'4','7.695203908581311','1','2','0','2','0','0.27142857142857146','734202','0.20'
'4','1.2219654811437763','1','2','0','3','0','0','734202','2.27'
'0','76.08578359941826','1','6','0','2','0','0','734202','0.25'
'5','3.9783867836696274','1','9','0','2','0','0','734202','0.23'
'4','4.288882338798842','1','5','0','1','0','0','734202','0.25'
'4','3.7455755131964805','1','2','4.0','2','5.0','0','734202','0.23'
'6','1.4481309111887992','3','2','6.0','3','6.0','4.927111373475008','734202','1.27'
'4','6.99583192814827','1','1','1','3','1','0','734202','3.79'
'3','3.0050207158297213','2','2','1.0','2','3.0','2.3205633802816905','734202','0.99'
'4','2.22921462007776','1','5','2.0','2','2.0','4.927111373475008','734202','0.25'
'8','1.5932303637130694','1','1','7.0','3','7.0','0','734202','5.36'
'4','2.6055015288171957','3','1','7.0','4','7.0','0','734202','2.95'
'6','2.750801142154479','1','2','0','3','0','0','734202','13.19'
'4','1.0997588864512116','2','2','3.0','2','3.0','0','734202','0.48'
'2','1.1454717068671632','1','5','0.0','2','2.0','9.849378040141671','734202','0.75'
'1','38.19544652388899','1','5','1.0','2','1.0','9.863877551020394','734202','2.57'
'5','1.236836078320491','1','27','4.0','2','4.0','7.247674753756699','734202','0.20'
'0','58.15213035506658','2','5','0','1','0','0','734202','0.60'
'0','58.15213035506658','2','6','0','1','0','0','734202','0.55'
'6','1.2641523917735689','1','2','8.0','3','8.0','0','734202','3.03'
'5','1.0508260240125724','1','9','2.0','2','2.0','1.470165289256198','734202','0.41'
'2','57.05662844969553','2','3','0','1','0','0','734202','0.48'
'2','5.519377571837746','2','2','2.0','2','2.0','0','734202','0.18'
'3','1.4042765545109674','1','7','2.0','2','3.0','8.21712399097548','734202','1.36'
'6','1.1842681236358028','1','5','6.0','2','1.0','0.7739534883720931','734202','0.22'
'2','57.05662844969553','2','3','0','1','0','0','734202','0.54'
'0','76.08578359941826','1','5','0','2','0','0','734202','0.00'
'4','7.805746726354621','1','7','0','1','0','1.5574788135593247','734202','0.25'
'3','3.867194137068008','1','3','1.0','1','1.0','0','734202','3.29'
'6','4.878245650611075','1','1','5.0','3','5.0','16.566146461194275','734202','3.66'
'2','2.1496012884034092','1','2','0','1','0','0.27142857142857146','734202','0.18'
'3','2.7227116616293356','1','3','0','3','0','0','734202','0.70'
'4','1.2660385492519335','2','3','4.0','3','4.0','1.8198473282442742','734202','0.75'
'2','3.3371524566619177','2','3','2.0','2','2.0','0','734202','0.20'
'0','58.15213035506658','2','5','0','1','0','0','734202','0.63'
'2','57.05662844969553','2','3','0','1','0','0','734202','2.91'
'5','0.7877798225763755','1','7','3.0','2','2.0','1.846234190126479','734202','1.10'
'2','14.045838158209062','0','6','0','1','0','0','734202','0.19'
'0','57.22051733858442','0','5','0','2','0','0.3927692307692309','734202','0.18'
'2','0.8148287857809055','1','7','0','1','0','0','734202','0.74'
'5','1.2186303683754511','1','4','0','2','0','0','734202','0.28'
'2','3.3818088883260944','2','3','0','2','0','0','734202','0.25'
'8','2.3385765248105654','5','2','0','2.5','0','0','732496','0.62'
'3','4.175467033031098','1','3','0.0','2.5','1.0','0','732496','0.23'
'4','2.030715852921608','1','8','0','2.5','0','0','732496','0.29'
'2','1.7356415739235582','1','2','1.0','2.5','1.0','0','732496','0.15'
'4','1.0830265545109674','1','3','2.0','2.5','4.0','4.927111373475008','732496','0.30'
'4','1.4493193250728773','2','2','3.0','2.5','3.0','15.235088924495404','732496','0.30'
'2','12.016223825287014','1','5','0','2.5','0','0','732496','0.88'
'3','0.0','1','16','1.0','2.5','1.0','0','732496','0.23'
'0','58.431054115801174','1','4','0','2.5','0','0','732496','18.75'
'3','2.8009520455667762','1','4','0','2.5','0','4.927111373475008','732496','0.57'
'3','1.9348389258512706','1','2','2.0','2.5','4.0','0','732496','0.21'
'5','0.6233475281277684','1','4','3.0','2.5','6.0','0','732496','0.15'
'2','0.8600605438141474','2','4','2.0','2.5','2.0','0','732496','0.28'
'5','1.1391224018475756','1','3','6.0','2.5','6.0','11.639035087719268','732496','0.21'
'3','1.0331365716652496','1','3','3.0','2.5','2.0','0.8012499999999999','732496','0.19'
'5','6.82050762641039','1','2','0','2.5','0','0','732496','4.24'
'3','2.545819390489042','1','6','0.0','2.5','0.0','0','732496','0.90'
'4','4.817355898376768','0','2','0','2.5','0','38.983390804597704','732496','0.17'
'3','1.2892121430539822','1','4','0','2.5','0','0','732496','0.45'
'4','0.9761692964000719','1','3','2.0','2.5','2.0','2.3587288135593245','732496','1.85'
'5','6.298240097662296','2','2','0','2.5','0','4.927111373475008','732496','0.56'
'3','0.5150226757369614','1','2','2.0','2.5','2.0','1.790812146892658','732496','0.21'
'4','0.9788504052864937','1','3','1.0','2.5','3.0','0','732496','0.16'
'1','6.451178186202629','1','11','0','2.5','0','0','732496','0.31'
'3','0.11826666666666669','1','10','2.0','2.5','2.0','0','732496','0.19'
'5','1.5637892660964827','1','9','4.0','2.5','3.0','0','732496','0.23'
'4','1.4179055465127064','1','6','3.0','1','3.0','0','732891','0.59'
'4','4.836464327763887','1','10','0','2','0','0','732891','2.08'
'5','6.388524041710527','1','3','2.0','3','2.0','11.639035087719268','732891','0.74'
'2','4.8211632793782755','1','4','2.0','2','1.0','0','732891','0.19'
'3','1.4039590751922257','1','5','1.0','1','1.0','0','732891','0.16'
'4','3.3834449872016648','1','3','3.0','3','2.0','0','732891','1.76'
'2','18.02066470824375','1','3','1.0','1','1.0','0','732891','0.44'
'3','1.1991082232147663','1','5','1.0','1','2.0','0','732891','1.03'
'3','6.539222637219789','1','3','0','1','0','11.639035087719268','732891','0.19'
'0','57.918266783649614','1','3','0','2','0','0','732891','0.34'
'1','0.7257754446825154','1','1','0','3','0','1.1205263157894738','732496','0.42'
'6','1.144931316415729','1','2','4.0','3','4.0','8.02447979452764','732496','0.37'
'3','0.37878598359631566','1','5','0','2','0','0','732496','1.00'
'6','1.426493840800658','1','2','0','1','0','0','732496','0.19'
'0','65.39855800069239','1','1','0','3','0','0','732496','19.11'
'0','15.022205753473584','1','1','0','3','0','3.097368421052632','732496','4.12'
'2','0.9407142857142857','1','2','0','1','0','2.1148051948051947','732496','0.25'
'5','1.0830265545109674','2','1','3.0','2','3.0','7.041916568280203','732496','0.21'
'3','2.5510073708116363','1','1','1.0','3','1.0','0','732496','2.77'
'5','2.366359035010328','1','2','0','2','0','0','732496','0.22'
'3','3.387291374508912','1','2','2.0','1','2.0','0','732496','0.19'
'8','5.819959622803759','1','1','7.0','3','7.0','16.958915691963508','732496','0.37'
'4','0.8550434594187936','1','1','0','3','0','0','732496','0.49'
'6','4.43307114664546','1','1','5.0','3','5.0','0','732496','0.31'
'4','2.030715852921608','1','4','0','2','0','2.4695580110497253','732496','0.85'
'0','60.78450783602','1','2','0','3','0','0','732496','26.28'
'3','0.7800451746665146','1','1','1.0','1','1.0','0','732496','0.20'
'5','3.2849375390726836','1','1','3.0','3','3.0','0.23333333333333336','732496','0.00'
'3','0.3890673100455296','1','1','0','2','0','0','732496','1.89'
'0','8.159045603517004','0','2','0','3','0','0','732496','13.33'
'1','8.633051106822405','1','2','0','3','0','0','732496','7.64'
'1','2.1359731120646193','2','1','0','1','0','0.6317307692307689','732496','0.19'
'3','0.9021541737588782','1','1','3.0','1','1.0','22.464565217391307','732496','0.17'
'4','2.1550451559780814','1','7','0','1','0','0','732496','0.21'
'6','5.85179931414326','1','1','2.0','3','5.0','0.3927692307692309','732496','0.34'
'2','2.4311291346752046','1','1','1.0','2','1.0','17.26054693554513','732496','0.50'
'5','7.284827389531418','1','1','0.0','3','1.0','0.3927692307692309','732496','1.99'
'3','1.7038786411502767','1','2','0','2','0','4.927111373475008','732496','0.24'
'1','1.935232202951573','1','1','0','3','0','0','732496','0.31'
'2','1.900037047731605','1','1','0','3','0','4.927111373475008','732496','0.39'
'5','7.134198908374674','1','1','0','2','0','2.1148051948051947','732496','0.22'
'6','0.8079886029018439','1','1','5.0','3','5.0','27.391676590866314','732496','0.47'
'3','5.8367089946243444','1','1','0','1','0','0','732496','0.19'
'3','2.6692400530602143','1','2','2.0','3','2.0','4.927111373475008','732496','0.46'
'1','1.5498301390754903','1','1','1.0','1','1.0','0','732496','0.00'
'5','1.058903185066002','1','1','2.0','1','4.0','0.3417857142857143','732496','0.22'
'3','11.36435192627231','1','1','2.0','1','2.0','0','732496','0.21'
'1','3.712594403580529','1','1','0','2','0','0','732496','10.99'
'3','2.609997764267754','1','1','2.0','1','2.0','4.927111373475008','732496','0.19'
'8','1.5339456990362437','1','5','5.0','3','5.0','7.396669384524733','732496','1.30'
'1','1.2261180865742576','1','1','0','1','0','0','732496','0.19'
'2','1.8922464588992511','1','1','0','2','0','0','732496','0.54'
'5','1.0634697708416736','1','1','8.0','3','8.0','11.639035087719268','732496','0.36'
'2','2.0063904008821773','2','1','2.0','3','2.0','0','732496','0.47'
'4','2.6410597668822895','1','2','3.0','1','1.0','9.446669384524734','732496','0.19'
'5','0.0','1','1','4.0','1','1.0','3.097368421052632','732496','0.20'
'6','0.9440595550116746','1','1','0','1','0','0.3417857142857143','732496','0.19'
'4','1.2270299012293329','1','1','1.0','1','3.0','4.927111373475008','732496','0.19'
'0','3.278645228457773','1','3','0','3','0','3.097368421052632','732496','52.74'
'4','1.3604890672907062','1','1','2.0','1','2.0','4.927111373475008','732496','0.19'
'3','1.9832576379985287','2','1','2.0','3','2.0','0','732496','7.59'
'0','65.4492339872698','2','1','0','2','0','0','732496','0.66'
'3','2.3574233075704716','1','1','2.0','2','1.0','24.27326086956522','732496','0.20'
'3','0.6119336875980309','1','1','0','2','0','0','732496','0.30'
'3','1.16241587549322','1','1','3.0','1','3.0','0.45333333333333337','732496','0.20'
'6','3.0183317342235148','1','2','4.0','3','2.0','0','732496','0.37'
'2','1.0301486803603845','1','4','0','2','0','0','732496','0.65'
'3','2.313112357824653','2','1','1.0','2','1.0','0','732496','2.61'
'5','2.338480148020933','1','1','3.0','2','3.0','0','729786','1.20'
'3','2.779177431322583','1','3','0','2','0','0','729786','1.39'
'2','4.0480134921839825','1','3','0','2','0','0','729786','3.81'
'2','3.695544546518092','1','2','0','2','0','0','729786','9.00'
'4','1.5807586435856915','1','1','2.0','3','3.0','0','729786','17.99'
'3','3.707567578534406','1','1','0','1','0','0','729786','0.42'
'4','0.33005464480874325','1','1','3.0','2','3.0','14.121973684210536','729786','4.57'
'1','3.2526841949403664','1','2','0','2','0','0.43000000000000005','729786','1.99'
'4','3.5958983110941136','1','1','2.0','3','4.0','0','729786','6.93'
'5','4.836464327763887','1','3','0','2','0','0','729786','1.49'
'2','0.0','1','1','2.0','1','2.0','0','729786','0.37'
'5','3.3042255772622435','1','1','1.0','3','2.0','0','729786','9.99'
'2','0.0','1','2','2.0','1','2.0','0','729786','0.42'
'5','2.4879898402393037','1','2','3.0','3','5.0','20.197931034482757','729786','14.99'
'7','1.0910487891737892','1','1','8.0','3','8.0','0','729786','12.20'
'3','5.872777777777777','1','2','2.0','1','2.0','20.197931034482757','729786','1.40'
'4','7.826620641525033','1','2','0','3','0','0','729786','279.99'
'1','75.07029680009475','1','2','0','3','0','0','729786','699.99'
'4','3.5541198374804637','1','10','0','3','0','0','729786','5.91'
'2','21.85737520193','1','1','0','3','0','0','729786','23.61'
'4','0.15494949494949495','1','1','3.0','2','4.0','1.107592592592592','729786','5.71'
'5','1.1385579019352383','1','2','2.0','2','4.0','0','729786','1.52'
'3','34.13950523092463','1','3','0','2','0','0','729786','5.71'
'6','3.0404333037562847','1','3','4.0','3','3.0','20.197931034482757','729786','19.06'
'2','2.20577107170271','1','1','1.0','2','1.0','0','729786','8.06'
'5','5.872777777777777','1','1','4.0','3','3.0','20.197931034482757','729786','34.99'
'6','6.132655895576023','1','1','0','2','0','0','729786','2.13'
'2','4.318450559353716','1','1','0','1','0','0','729786','2.18'
'3','2.5157540770053317','1','6','2.0','2','2.0','0','729786','3.90'
'5','5.872777777777777','1','1','3.0','2','2.0','20.197931034482757','729786','1.90'
'5','1.71441233520052','1','1','0','1','0','0','729786','0.00'
'6','3.132263100191395','1','2','0','3','0','0','729786','15.25'
'9','3.7182340509801435','1','2','8.0','3','8.0','0','729786','152.00'
'3','3.3228975505262177','1','2','0','2','0','20.197931034482757','729786','1.14'
'6','2.3267156862745098','1','2','4.0','3','4.0','20.197931034482757','729786','45.76'
'3','3.922918130791418','1','2','1.0','2','1.0','0','729786','1.14'
'4','16.577575236309674','1','2','0','1','0','0','729786','8.31'
'4','2.535214727465896','1','2','2.0','2','2.0','0','729786','1.80'
'2','7.865022626743866','1','2','0','3','0','0','730887','3.42'
'4','3.387786831445768','1','1','2.0','2','0.0','9.863877551020394','730887','0.29'
'4','1.337561289427459','1','6','4.0','3','5.0','1.107592592592592','730887','0.34'
'1','1.8269478279848144','1','1','0','1','0','5.558842142705777','730887','0.18'
'4','5.295285002616826','1','1','2.0','1','1.0','0','730887','0.16'
'3','2.999473692876623','1','2','0.0','3','0.0','11.639035087719268','730887','0.37'
'3','1.9563337146564395','1','2','0','2','0','4.927111373475008','730887','0.21'
'4','1.8561339250831814','1','2','0','2','0','7.396669384524733','730887','3.55'
'4','4.174948980856724','1','1','3.0','1','1.0','0','730887','0.16'
'5','2.0040257919657267','1','1','0','3','0','0','730887','0.32'
'1','1.0830265545109674','1','5','1.0','1','1.0','4.927111373475008','730887','0.23'
'2','99.28440032481961','1','1','0','3','0','0','730887','1.48'
'5','0.6619564252938147','1','1','1.0','1','6.0','0','730887','0.16'
'2','2.656716280083622','1','1','2.0','1','2.0','0','730887','0.11'
'3','7.289173796894217','1','1','2.0','3','2.0','0','730887','0.42'
'5','3.4415435644217918','1','1','4.0','2','4.0','5.857031045606155','730887','0.11'
'5','2.935787728646991','1','1','0.0','2','0.0','4.927111373475008','730887','0.22'
'1','6.505836767559287','1','1','0','1','0','0','730887','0.43'
'4','1.890381995488375','1','1','0','3','0','0','730887','7.97'
'5','1.9524763357759944','1','3','4.0','3','4.0','0','730887','7.68'
'8','2.3110270119755127','1','1','6.0','2','6.0','0','730887','0.11'
'5','22.689941184703294','2','4','0','3','0','0','730887','11.99'
'3','2.750810531953717','1','1','2.0','1','2.0','0','730887','0.16'
'2','2.7848813240291315','1','1','0','1','0','0','730887','0.19'
'2','1.9774299624439435','1','1','0','1','0','0','730887','0.16'
'3','4.311554033862669','1','1','0','2','0','0','730887','0.37'
'3','3.076297728756825','1','1','3.0','1','4.0','4.927111373475008','730887','0.18'
'2','1.537557845873736','1','1','1.0','1','1.0','0','730887','0.11'
'1','3.782579044531883','1','1','0','1','0','4.927111373475008','730887','0.16'
'2','7.3570338970618625','1','2','0','2','0','3.1012887802804943','730887','0.30'
'2','2.303312773595578','1','4','0','1','0','0','733257','2.41'
'6','0.05861111111111111','1','7','4.0','1','4.0','0.3904687499999998','733257','0.13'
'4','1.171536895197315','1','8','4.0','2','2.0','0','733257','0.62'
'5','1.3760163607412668','1','4','3.0','1','3.0','0.7739534883720931','733257','0.98'
'7','1.144931316415729','1','5','4.0','1','4.0','8.02447979452764','733257','0.18'
'6','0.3920270270270271','0','3','2.0','1','4.0','5.258182802046437','733257','0.59'
'6','0.0','1','5','0','2','0','0','733257','0.56'
'3','3.6117809194345787','1','1','0','2','0','0','731251','2.19'
'2','1.4103106585132514','1','1','0','1','0','5.317580123475008','731251','0.19'
'2','2.7431214497682608','1','2','0','2','0','0.3904687499999998','731251','0.23'
'4','2.2923754912380385','1','1','3.0','2','3.0','4.927111373475008','731251','0.22'
'4','1.027484090530653','1','1','1.0','2','1.0','0','731251','1.45'
'5','0.0','1','1','0','1','0','0','731251','0.17'
'4','1.224108406326661','1','1','0','1','0','2.1148051948051947','731251','0.16'
'3','0.9407142857142857','1','1','0','1','0','2.1148051948051947','731251','0.17'
'2','5.490509479574703','1','1','0','1','0','0','731251','0.17'
