"1","1","2","0","Common","0","733223","0.16"
"4","1","4","0","Uncommon","0","733223","0.22"
"3","3","1","2","Common","3","733223","0.18"
"4","1","4","0","Mythic Rare","0","733223","13.64"
"4","2","1","2","Common","1","733223","0.18"
"2","2","1","1","Common","1","733223","0.19"
"5","3","1","2","Common","4","733223","0.18"
"2","2","1","2","Common","2","733223","0.18"
"2","2","3","2","Common","2","733223","0.25"
"5","1","1","0","Common","0","733223","0.17"
"6","2","1","0","Uncommon","0","733223","0.22"
"2","1","2","2","Rare","2","733223","6.98"
"5","1","1","4","Common","3","733223","0.17"
"3","3","3","0","Common","0","733223","0.19"
"2","1","1","2","Uncommon","2","733223","0.31"
"0","0","2","0","Common","0","733223","0.20"
"3","3","2","3","Uncommon","4","733223","0.26"
"3","3","1","0","Uncommon","0","733223","0.85"
"0","0","2","0","Common","0","733223","0.23"
"3","1","1","1","Rare","3","733223","0.37"
"4","1","1","2","Common","2","733223","0.17"
"3","1","1","2","Uncommon","2","733223","0.22"
"3","3","1","2","Common","2","733223","0.18"
"6","1","3","5","Rare","5","733223","0.66"
"3","3","1","2","Uncommon","2","733223","0.20"
"1","1","1","1","Uncommon","1","733223","0.22"
"3","2","1","2","Uncommon","3","733223","0.37"
"4","3","1","0","Rare","0","733223","0.31"
"6","1","1","6","Rare","4","733223","0.37"
"1","1","4","0","Common","0","733223","0.28"
"3","1","2","0","Common","1","733223","0.18"
"3","1","1","0","Rare","0","733223","2.48"
"3","1","1","0","Common","0","733223","0.18"
"1","1","1","1","Uncommon","1","733223","0.22"
"5","3","2","5","Common","3","733223","0.17"
"6","2","1","3","Common","4","733223","0.18"
"7","1","1","6","Common","4","733223","0.17"
"2","2","1","1","Uncommon","2","733223","0.20"
"3","1","2","0","Common","4","733223","0.18"
"3","3","2","0","Common","0","733223","0.19"
"2","2","4","2","Uncommon","2","733223","0.55"
"3","1","2","0","Rare","0","733223","2.59"
"2","1","1","0","Rare","0","733223","0.37"
"6","3","3","5","Mythic Rare","5","733223","1.09"
"1","1","1","0","Common","0","733223","0.18"
"1","1","1","1","Uncommon","1","733223","0.22"
"5","1","1","4","Common","1","733223","0.17"
"6","2","2","5","Uncommon","5","733223","0.22"
"3","3","1","0","Common","0","733223","0.17"
"7","3","2","0","Rare","0","733223","0.41"
"1","1","2","0","Common","0","733223","0.18"
"4","1","1","3","Common","3","733223","0.25"
"2","1","3","0","Common","0","733223","0.19"
"3","3","3","3","Uncommon","3","733223","0.23"
"1","1","2","0","Rare","0","733223","1.70"
"6","3","2","4","Rare","4","733223","1.23"
"1","1","1","1","Uncommon","1","733223","0.22"
"7","1","1","5","Common","5","733223","0.18"
"0","3","2","0","Uncommon","0","733223","1.36"
"8","1","1","0","Rare","0","733223","0.26"
"5","1","1","0","Rare","0","733223","7.20"
"1","1","1","1","Uncommon","1","733223","0.22"
"3","3","3","0","Common","0","733223","0.19"
"8","3","2","8","Mythic Rare","8","733223","6.39"
"2","2","3","0","Uncommon","0","733223","0.20"
"3","1","14","0","Common","0","733223","0.17"
"4","1","1","0","Rare","0","733223","0.37"
"2","1","1","2","Common","1","733223","0.18"
"4","1","2","0","Rare","0","733223","0.77"
"3","1","1","1","Uncommon","1","733223","0.22"
"2","1","9","1","Common","1","733223","0.22"
"8","3","1","7","Mythic Rare","7","733223","3.04"
"6","2","1","4","Rare","4","733223","0.45"
"4","2","2","0","Mythic Rare","0","733223","9.93"
"2","2","1","0","Uncommon","0","733223","0.33"
"3","1","2","2","Rare","2","733223","23.21"
"8","3","1","6","Mythic Rare","6","733223","3.49"
"4","1","1","1","Uncommon","2","733223","1.28"
"3","3","1","3","Rare","2","733223","0.42"
"3","1","1","1","Common","3","733223","0.17"
"4","1","1","3","Uncommon","3","733223","0.20"
"1","1","1","1","Common","1","733223","0.16"
"5","1","2","0","Rare","0","733223","0.40"
"4","2","4","0","Mythic Rare","0","733223","14.90"
"5","1","1","0","Common","0","733223","0.19"
"5","2","1","0","Uncommon","0","733223","0.20"
"4","1","2","2","Uncommon","2","733223","0.23"
"4","2","2","2","Common","2","733223","0.17"
"2","1","4","2","Common","1","733223","0.17"
"1","1","1","1","Common","1","733223","0.21"
"3","1","2","4","Rare","4","733223","0.55"
"4","1","1","5","Common","1","733223","0.18"
"2","2","1","2","Common","1","733223","0.17"
"7","3","1","0","Rare","0","733223","0.41"
"3","2","1","0","Uncommon","0","733223","0.22"
"3","1","1","1","Common","2","733223","0.18"
"5","1","1","3","Rare","3","733223","0.34"
"3","1","1","0","Common","0","733223","0.17"
"4","1","2","0","Rare","0","733223","1.17"
"3","1","1","2","Common","2","733223","0.18"
"2","2","2","2","Common","1","733223","0.23"
"5","1","3","3","Uncommon","3","733223","0.23"
"3","3","3","0","Uncommon","0","733223","0.26"
"0","3","2","0","Uncommon","0","733223","1.71"
"7","1","1","5","Common","6","733223","0.42"
"2","1","2","0","Common","0","733223","0.17"
"2","1","1","0","Common","0","733223","0.17"
"5","1","3","3","Uncommon","3","733223","0.24"
"5","1","2","0","Rare","0","733223","0.37"
"6","3","1","5","Mythic Rare","5","733223","3.49"
"3","1","3","*","Rare","*","733223","6.97"
"3","1","3","0","Common","0","733223","0.17"
"3","1","2","1","Uncommon","1","733223","0.21"
"4","3","2","4","Uncommon","4","733223","0.24"
"1","1","3","1","Common","1","733223","1.94"
"4","2","1","2","Common","2","733223","0.18"
"6","1","1","0","Rare","0","733223","0.47"
"4","1","3","2","Common","3","733223","0.17"
"7","1","1","5","Rare","5","733223","2.98"
"8","3","1","5","Mythic Rare","8","733223","3.24"
"5","0","1","0","Mythic Rare","0","733223","5.81"
"3","1","2","1","Rare","1","733223","0.35"
"2","2","3","0","Common","0","733223","0.19"
"3","1","1","0","Uncommon","0","733223","0.20"
"2","1","2","1","Common","2","733223","0.52"
"2","3","1","1","Common","1","733223","0.19"
"3","0","2","0","Rare","0","733223","3.97"
"2","2","3","0","Common","0","733223","0.17"
"5","1","2","2","Common","2","733223","0.18"
"5","3","2","3","Mythic Rare","3","733223","2.99"
"3","3","1","0","Common","0","733223","0.17"
"5","3","1","4","Common","4","733223","0.17"
"6","2","1","0","Uncommon","0","733223","0.20"
"0","3","3","0","Uncommon","0","733223","1.07"
"2","2","2","3","Common","1","733223","0.17"
"3","1","1","2","Rare","2","733223","0.43"
"4","1","2","1","Uncommon","1","733223","0.26"
"3","3","1","0","Uncommon","0","733223","5.77"
"2","2","1","2","Uncommon","2","733223","0.25"
"3","1","1","2","Rare","2","733223","0.31"
"3","1","6","0","Uncommon","0","733223","0.23"
"2","1","3","2","Rare","2","733223","1.79"
"6","1","1","4","Rare","4","733223","1.98"
"3","2","3","0","Common","0","733223","0.79"
"5","1","2","4","Rare","4","733223","1.03"
"5","1","1","3","Rare","3","733223","0.38"
"7","3","4","0","Rare","0","733223","0.58"
"2","1","1","0","Common","0","733223","0.17"
"3","3","1","0","Common","0","733223","0.17"
"7","1","1","6","Rare","6","733223","0.33"
"3","3","3","0","Uncommon","0","733223","0.22"
"2","1","1","2","Common","2","733223","0.17"
"3","1","2","1","Uncommon","1","733223","0.20"
"4","3","2","3","Mythic Rare","3","733223","7.98"
"0","0","2","0","Common","0","733223","0.24"
"5","1","1","5","Common","3","733223","0.19"
"3","1","1","0","Common","0","733223","0.25"
"5","1","1","0","Common","0","733223","0.18"
"2","1","1","1","Common","1","733223","0.17"
"5","0","1","0","Rare","0","733223","0.38"
"2","1","1","0","Common","1","733223","0.18"
"3","1","1","0","Common","0","733223","0.17"
"7","3","1","0","Rare","0","733223","0.34"
"3","3","2","0","Uncommon","0","733223","0.42"
"6","1","2","4","Rare","4","733223","0.40"
"4","1","1","1","Rare","3","733223","0.44"
"8","1","1","5","Rare","5","733223","1.29"
"1","1","1","0","Common","0","733223","0.17"
"4","1","1","3","Rare","2","733223","10.98"
"0","3","3","0","Uncommon","0","733223","1.01"
"3","3","1","2","Uncommon","2","733223","0.22"
"3","2","1","1","Common","2","733223","0.18"
"7","2","1","5","Uncommon","7","733223","0.20"
"4","3","1","3","Rare","4","733223","1.00"
"8","3","1","8","Mythic Rare","8","733223","5.54"
"0","3","3","0","Uncommon","0","733223","1.19"
"2","1","6","0","Common","0","733223","0.29"
"5","1","1","2","Rare","2","733223","1.00"
"1","1","4","1","Common","1","733223","0.17"
"3","3","1","2","Uncommon","2","733223","0.24"
"5","1","3","0","Mythic Rare","0","733223","12.86"
"2","1","2","1","Uncommon","2","733223","0.22"
"4","1","1","0","Common","0","733223","0.18"
"1","0","5","0","Common","0","733223","2.48"
"5","1","3","4","Rare","4","733223","2.96"
"3","3","1","2","Uncommon","2","733223","0.23"
"4","1","2","1","Uncommon","1","733223","0.22"
"4","3","2","4","Uncommon","2","733223","0.21"
"2","1","17","0","Common","0","733223","0.17"
"3","3","1","0","Common","0","733223","0.19"
"4","3","1","0","Common","0","733223","0.17"
"3","2","1","1","Uncommon","1","733223","0.22"
"3","2","3","0","Common","0","733223","0.17"
"3","1","7","3","Uncommon","1","733223","0.40"
"5","1","1","0","Rare","0","733223","5.99"
"0","0","2","0","Common","0","733223","0.23"
"3","1","1","1","Uncommon","1","733223","0.22"
"7","3","1","0","Rare","0","733223","0.41"
"6","1","1","4","Common","5","733223","0.18"
"2","2","1","2","Common","2","733223","0.19"
"3","3","1","0","Common","0","733223","0.19"
"2","3","1","0","Common","0","733223","0.17"
"0","0","1","0","Rare","0","733223","1.00"
"7","1","1","0","Rare","0","733223","1.14"
"0","1","96","0","Nothing","0","727806","74.99"
"3","1","3","0","Uncommon","0","727806","2.49"
"4","1","3","1","Rare","1","727806","12.00"
"4","1","2","5","Rare","6","727806","49.98"
"6","0","1","0","Rare","0","727806","14.00"
"2","0","5","0","Rare","0","727806","6.00"
"3","0","4","0","Rare","0","727806","3.00"
"0","0","3","0","Uncommon","0","727806","650.00"
"2","1","3","1","Rare","2","727806","5.00"
"3","1","1","2","Common","2","727806","0.35"
"4","0","6","1","Rare","5","727806","7.98"
"4","1","3","0","Uncommon","0","727806","3.98"
"6","0","2","0","Rare","0","727806","3.00"
"8","0","8","0","Rare","0","727806","9.98"
"1","1","8","1","Common","1","727806","8.99"
"4","1","6","4","Rare","5","727806","98.00"
"0","0","2","0","Rare","0","727806","55.00"
"4","1","2","2","Rare","4","727806","150.00"
"3","1","6","1","Uncommon","1","727806","17.99"
"4","0","1","0","Uncommon","0","727806","5.99"
"1","0","4","1","Uncommon","3","727806","4.00"
"2","0","2","0","Rare","0","727806","99.99"
"4","0","6","0","Rare","0","727806","6.00"
"0","0","3","0","Uncommon","0","727806","3.00"
"2","1","3","1","Uncommon","1","727806","3.00"
"0","0","2","0","Uncommon","0","727806","170.00"
"1","1","2","1","Uncommon","1","727806","8.98"
"4","1","2","0","Rare","3","727806","49.98"
"2","1","1","0","Rare","0","727806","86.00"
"0","0","2","0","Rare","0","727806","38.98"
"0","0","4","0","Common","0","727806","2.00"
"1","1","2","0","Rare","0","727806","98.00"
"2","1","5","0","Uncommon","0","727806","5.00"
"1","1","2","0","Uncommon","1","727806","6.00"
"1","1","2","1","Common","1","727806","0.35"
"3","1","2","3","Rare","6","727806","21.00"
"1","1","5","0","Common","0","727806","0.74"
"6","1","9","0","Uncommon","0","727806","11.00"
"0","0","10","0","Uncommon","0","727806","110.00"
"3","1","6","3","Rare","4","727806","164.17"
"7","1","3","6","Rare","8","727806","4.31"
"10","0","3","0","Rare","0","727806","12.99"
"0","0","3","0","Uncommon","0","727806","799.98"
"1","1","2","1","Common","1","727806","4.99"
"2","1","4","1","Common","3","727806","8.04"
"1","1","1","0","Common","1","727806","0.78"
"2","1","1","1","Rare","1","727806","36.00"
"4","0","8","0","Uncommon","0","727806","3.00"
"3","1","2","2","Rare","3","727806","73.00"
"3","1","3","6","Rare","3","727806","13.00"
"1","1","5","0","Common","0","727806","1.38"
"3","1","1","0","Rare","0","727806","51.00"
"1","1","2","0","Common","0","727806","0.35"
"4","1","2","0","Rare","1","727806","72.00"
"1","0","2","0","Uncommon","0","727806","3.00"
"1","1","1","0","Uncommon","2","727806","3.00"
"3","1","2","2","Common","2","732496","0.19"
"1","1","1","0","Rare","0","732496","0.42"
"2","1","1","0","Uncommon","0","732496","0.34"
"6","1","2","4","Rare","4","732496","0.37"
"3","1","2","2","Uncommon","1","732496","0.25"
"0","0","16","0","Common","0","732496","0.25"
"2","2","1","2","Rare","2","732496","10.00"
"6","1","4","5","Uncommon","4","732496","0.20"
"4","1","4","2","Common","4","732496","0.21"
"5","1","3","2","Rare","2","732496","0.35"
"2","1","3","3","Rare","3","732496","1.00"
"3","1","5","0","Uncommon","0","732496","1.00"
"4","1","1","2","Uncommon","2","732496","0.72"
"6","1","2","0","Common","0","732496","0.19"
"4","1","2","2","Uncommon","2","732496","0.37"
"5","1","1","5","Common","2","732496","0.18"
"3","1","1","0","Uncommon","0","732496","0.52"
"0","1","1","0","Rare","0","732496","19.11"
"6","1","2","3","Uncommon","3","732496","0.33"
"0","1","1","0","Rare","0","732496","4.12"
"0","2","3","0","Uncommon","0","732496","0.30"
"2","1","1","0","Uncommon","0","732496","0.25"
"5","1","1","0","Common","0","732496","0.25"
"2","1","2","0","Common","0","732496","0.25"
"3","1","2","3","Common","2","732496","0.18"
"2","1","1","2","Uncommon","1","732496","0.20"
"4","1","1","2","Common","1","732496","0.19"
"5","1","3","0","Rare","0","732496","0.41"
"5","0","1","3","Common","3","732496","0.19"
"4","1","1","2","Common","2","732496","0.20"
"2","1","2","0","Common","0","732496","0.32"
"1","1","1","1","Rare","2","732496","0.00"
"5","2","1","3","Uncommon","3","732496","0.21"
"6","1","1","2","Uncommon","0","732496","0.23"
"4","1","1","0","Common","5","732496","0.19"
"3","1","1","1","Rare","1","732496","2.77"
"0","0","1","0","Rare","0","732496","9.43"
"3","1","1","2","Common","2","732496","0.19"
"5","1","2","0","Uncommon","0","732496","0.22"
"2","1","5","1","Common","3","732496","0.19"
"6","1","2","2","Common","5","732496","0.20"
"4","1","1","5","Rare","5","732496","0.52"
"2","1","1","1","Uncommon","1","732496","0.26"
"4","1","2","3","Common","3","732496","0.19"
"3","1","1","0","Uncommon","0","732496","0.23"
"2","1","1","0","Common","0","732496","0.19"
"3","1","2","2","Common","2","732496","0.19"
"8","1","1","7","Rare","7","732496","0.37"
"5","1","1","0","Common","0","732496","0.19"
"4","1","2","4","Uncommon","4","732496","0.34"
"4","1","1","0","Common","0","732496","0.19"
"1","1","2","0","Common","0","732496","1.10"
"4","3","1","4","Rare","4","732496","0.66"
"2","0","1","1","Common","2","732496","0.24"
"3","1","1","2","Uncommon","2","732496","0.22"
"6","1","2","5","Common","5","732496","0.19"
"7","1","5","4","Common","4","732496","0.19"
"0","1","1","0","Rare","0","732496","2.00"
"5","1","1","0","Rare","0","732496","2.53"
"2","1","1","0","Common","0","732496","0.19"
"4","1","1","0","Rare","0","732496","0.49"
"5","1","1","4","Common","3","732496","0.19"
"0","0","3","0","Uncommon","0","732496","0.25"
"4","1","1","3","Uncommon","3","732496","0.42"
"6","1","1","0","Uncommon","0","732496","0.23"
"4","1","3","2","Uncommon","2","732496","0.20"
"6","1","1","5","Rare","5","732496","0.31"
"4","1","4","0","Uncommon","0","732496","0.85"
"5","1","2","*","Rare","*","732496","0.63"
"5","1","2","2","Uncommon","2","732496","0.65"
"2","2","2","0","Common","0","732496","0.45"
"7","0","2","1","Rare","1","732496","0.32"
"1","1","1","0","Common","0","732496","0.30"
"0","1","2","0","Rare","0","732496","26.28"
"1","1","1","0","Uncommon","0","732496","4.72"
"3","0","1","0","Rare","0","732496","0.25"
"3","1","1","1","Common","1","732496","0.20"
"3","1","3","0","Uncommon","0","732496","0.21"
"4","1","1","0","Common","0","732496","0.19"
"2","0","1","0","Rare","0","732496","1.45"
"5","1","1","3","Rare","3","732496","0.25"
"3","1","1","2","Rare","2","732496","0.46"
"2","1","1","3","Common","3","732496","0.18"
"3","1","3","0","Common","0","732496","1.89"
"10","1","2","6","Rare","6","732496","0.75"
"5","1","1","3","Rare","3","732496","0.00"
"1","1","1","0","Common","0","732496","0.37"
"3","1","6","0","Common","0","732496","0.19"
"2","0","2","0","Common","0","732496","0.27"
"2","1","1","2","Uncommon","2","732496","0.25"
"3","1","1","0","Uncommon","0","732496","1.89"
"2","1","2","1","Common","5","732496","0.17"
"10","1","2","9","Rare","7","732496","6.52"
"2","1","1","2","Common","2","732496","0.19"
"4","1","1","0","Common","0","732496","1.51"
"3","1","1","1","Common","1","732496","0.22"
"4","1","1","3","Uncommon","3","732496","0.22"
"2","1","1","0","Uncommon","0","732496","0.23"
"4","1","1","2","Common","2","732496","0.20"
"0","0","2","0","Rare","0","732496","13.33"
"0","1","1","0","Rare","0","732496","2.44"
"3","1","1","2","Common","2","732496","0.17"
"4","1","3","1","Rare","1","732496","0.57"
"1","1","1","2","Rare","1","732496","8.00"
"4","1","1","3","Common","5","732496","0.18"
"5","5","1","4","Rare","4","732496","6.00"
"6","1","1","4","Uncommon","2","732496","0.20"
"5","2","1","3","Rare","3","732496","0.93"
"2","1","2","2","Common","1","732496","0.19"
"3","1","1","3","Uncommon","2","732496","0.20"
"7","2","2","5","Rare","4","732496","2.95"
"5","1","1","4","Uncommon","3","732496","0.20"
"1","1","2","0","Rare","0","732496","7.64"
"1","2","1","0","Common","0","732496","0.19"
"2","1","1","1","Common","1","732496","0.19"
"3","1","1","0","Uncommon","0","732496","0.20"
"5","1","1","2","Uncommon","2","732496","0.20"
"3","1","1","0","Uncommon","0","732496","0.20"
"7","1","3","0","Uncommon","0","732496","0.23"
"0","1","1","0","Rare","0","732496","11.95"
"3","1","1","3","Common","1","732496","0.17"
"4","1","3","0","Uncommon","0","732496","2.00"
"2","1","2","2","Common","1","732496","0.19"
"5","1","2","3","Rare","4","732496","14.97"
"4","1","7","0","Common","0","732496","0.21"
"1","1","1","1","Common","1","732496","0.22"
"4","1","1","2","Common","2","732496","0.19"
"6","1","1","2","Rare","5","732496","0.34"
"2","1","2","1","Common","1","732496","0.98"
"2","1","1","1","Common","1","732496","0.19"
"6","1","1","1","Rare","1","732496","3.15"
"2","1","1","1","Uncommon","1","732496","0.50"
"4","1","2","2","Uncommon","2","732496","0.27"
"5","1","1","0","Rare","1","732496","1.99"
"4","1","3","2","Uncommon","2","732496","0.21"
"3","1","1","1","Uncommon","2","732496","0.25"
"3","1","3","0","Common","0","732496","0.19"
"3","1","2","0","Uncommon","0","732496","0.24"
"2","2","3","0","Common","0","732496","0.51"
"5","1","1","0","Rare","0","732496","0.64"
"0","1","2","0","Rare","0","732496","0.00"
"1","1","1","1","Rare","1","732496","0.47"
"3","1","1","1","Common","2","732496","0.17"
"1","1","1","0","Rare","0","732496","0.31"
"3","1","1","0","Common","0","732496","0.25"
"1","1","1","1","Common","1","732496","0.22"
"6","1","1","0","Uncommon","0","732496","0.20"
"5","1","1","2","Rare","2","732496","0.00"
"2","1","1","0","Rare","0","732496","0.39"
"2","1","2","0","Common","0","732496","0.19"
"5","1","1","0","Rare","0","732496","0.32"
"2","1","1","2","Common","1","732496","0.20"
"3","2","1","3","Common","1","732496","0.21"
"0","2","2","0","Uncommon","0","732496","0.43"
"1","1","1","0","Common","0","732496","0.30"
"5","1","1","0","Uncommon","0","732496","0.22"
"6","1","1","5","Rare","5","732496","0.47"
"3","1","1","0","Common","0","732496","0.19"
"3","1","2","2","Rare","2","732496","0.46"
"1","1","1","1","Common","1","732496","0.00"
"5","1","1","0","Rare","0","732496","1.57"
"4","0","1","0","Uncommon","0","732496","0.25"
"2","1","1","0","Common","0","732496","0.25"
"3","1","3","0","Rare","0","732496","0.00"
"3","1","1","0","Common","0","732496","0.22"
"3","1","1","2","Common","2","732496","0.19"
"5","2","1","4","Rare","4","732496","0.45"
"1","1","1","0","Uncommon","0","732496","0.60"
"3","1","4","0","Uncommon","0","732496","0.25"
"4","2","1","0","Common","0","732496","0.37"
"0","0","3","0","Rare","0","732496","8.00"
"2","1","1","2","Common","2","732496","0.19"
"3","2","1","2","Uncommon","2","732496","0.31"
"5","1","1","2","Common","4","732496","0.22"
"4","1","3","3","Rare","2","732496","1.47"
"5","1","1","4","Rare","4","732496","0.34"
"3","1","1","2","Common","2","732496","0.21"
"1","0","1","1","Common","1","732496","0.19"
"5","0","2","0","Uncommon","0","732496","0.18"
"1","1","1","0","Uncommon","0","732496","10.99"
"3","1","1","2","Common","2","732496","0.19"
"3","1","4","2","Common","2","732496","0.17"
"6","1","2","0","Uncommon","0","732496","0.21"
"4","1","2","2","Rare","2","732496","1.15"
"8","1","5","5","Rare","5","732496","1.30"
"4","1","1","4","Common","2","732496","0.19"
"5","0","2","0","Rare","1","732496","2.99"
"4","1","1","2","Common","2","732496","0.20"
"3","0","2","2","Uncommon","2","732496","0.18"
"1","1","1","0","Common","0","732496","0.19"
"0","2","2","0","Uncommon","0","732496","0.25"
"1","0","2","0","Common","0","732496","3.55"
"1","1","1","0","Common","0","732496","0.19"
"10","1","1","0","Rare","0","732496","1.25"
"2","1","1","0","Uncommon","0","732496","0.54"
"3","1","1","2","Common","1","732496","0.19"
"5","1","1","3","Rare","3","732496","2.65"
"7","1","1","5","Common","6","732496","0.18"
"5","1","1","8","Rare","8","732496","0.36"
"3","1","14","0","Common","0","732496","0.21"
"2","2","1","2","Rare","2","732496","0.47"
"4","1","2","3","Common","1","732496","0.19"
"4","1","1","2","Common","3","732496","0.19"
"4","1","1","2","Rare","4","732496","1.95"
"1","1","1","1","Common","1","732496","0.23"
"5","1","1","4","Common","1","732496","0.20"
"3","1","2","0","Uncommon","0","732496","0.23"
"5","1","1","5","Uncommon","5","732496","0.20"
"3","1","1","2","Uncommon","2","732496","0.25"
"5","1","1","2","Common","3","732496","0.19"
"2","1","3","0","Uncommon","0","732496","2.99"
"3","1","1","0","Uncommon","0","732496","0.22"
"2","1","1","0","Rare","0","732496","4.72"
"1","1","1","0","Common","0","732496","0.18"
"2","1","1","1","Common","1","732496","0.26"
"1","1","1","1","Common","1","732496","0.00"
"4","1","1","5","Common","4","732496","0.19"
"3","2","2","0","Common","0","732496","0.19"
"6","1","1","3","Uncommon","3","732496","0.20"
"5","1","1","3","Common","3","732496","0.19"
"6","1","1","0","Common","0","732496","0.20"
"3","1","1","0","Rare","0","732496","5.95"
"1","0","1","0","Uncommon","0","732496","0.25"
"1","1","1","2","Common","1","732496","0.18"
"6","1","1","0","Common","0","732496","0.19"
"4","1","1","1","Common","3","732496","0.19"
"5","0","2","0","Rare","0","732496","17.17"
"0","1","3","0","Rare","0","732496","52.74"
"6","1","1","3","Common","3","732496","0.19"
"1","1","1","0","Uncommon","0","732496","0.25"
"3","2","1","1","Uncommon","1","732496","0.28"
"8","1","1","6","Common","6","732496","0.20"
"4","1","1","2","Common","2","732496","0.19"
"4","1","3","0","Uncommon","0","732496","0.22"
"2","1","1","1","Uncommon","1","732496","0.23"
"4","1","2","0","Common","0","732496","0.32"
"3","1","1","2","Common","1","732496","0.20"
"3","1","3","0","Common","0","732496","0.76"
"3","2","1","2","Rare","2","732496","7.59"
"2","1","1","2","Common","1","732496","0.20"
"3","1","1","0","Rare","0","732496","0.31"
"1","1","1","0","Common","0","732496","0.17"
"4","1","2","0","Uncommon","0","732496","0.20"
"0","0","1","0","Rare","0","732496","7.99"
"3","1","3","2","Rare","2","732496","1.45"
"0","2","1","0","Uncommon","0","732496","0.66"
"4","1","1","0","Common","0","732496","0.19"
"2","0","1","0","Rare","0","732496","0.29"
"2","1","2","0","Common","5","732496","0.17"
"5","1","1","6","Uncommon","3","732496","0.20"
"3","1","1","2","Uncommon","1","732496","0.20"
"1","1","1","1","Common","1","732496","0.20"
"2","1","1","1","Rare","1","732496","4.00"
"2","2","1","2","Uncommon","2","732496","0.50"
"6","1","1","7","Uncommon","7","732496","0.21"
"5","1","1","0","Rare","0","732496","0.36"
"5","1","5","2","Uncommon","2","732496","0.18"
"2","1","5","1","Common","1","732496","0.85"
"3","1","1","0","Uncommon","0","732496","0.30"
"3","1","1","0","Rare","1","732496","0.41"
"6","1","1","0","Rare","0","732496","5.24"
"6","1","3","3","Common","4","732496","0.19"
"2","1","1","1","Common","1","732496","0.29"
"2","1","1","0","Common","0","732496","0.19"
"3","1","3","0","Common","0","732496","0.18"
"7","1","2","3","Common","4","732496","0.20"
"3","1","1","3","Common","3","732496","0.20"
"3","1","1","2","Common","2","732496","0.20"
"3","1","1","0","Common","0","732496","0.20"
"2","1","1","2","Common","2","732496","0.50"
"6","1","2","4","Rare","2","732496","0.37"
"2","1","4","0","Uncommon","0","732496","0.65"
"5","2","1","3","Uncommon","3","732496","0.20"
"0","2","2","0","Uncommon","0","732496","0.53"
"3","1","1","1","Common","1","732496","0.20"
"3","2","1","1","Uncommon","1","732496","2.61"
"7","2","1","3","Rare","5","732496","0.36"
"4","1","1","2","Uncommon","1","732496","0.18"
"6","1","5","4","Rare","4","733169","3.03"
"8","1","5","5","Rare","5","733169","3.03"
"8","3","5","7","Rare","7","733169","64.51"
"6","1","3","5","Rare","5","733169","21.99"
"6","3","3","6","Rare","6","733169","11.94"
"8","3","2","8","Rare","8","733169","9.35"
"6","1","22","5","Rare","5","733169","3.51"
"7","1","3","0","Rare","0","733169","9.32"
"7","1","4","5","Rare","5","733169","4.25"
"6","2","5","4","Rare","4","733169","7.59"
"7","1","3","5","Rare","4","733169","4.66"
"7","2","3","4","Rare","4","733169","6.45"
"4","1","13","2","Rare","3","733169","0.78"
"16","0","2","9","Rare","9","733169","7.65"
"9","1","4","0","Rare","0","733169","3.38"
"5","1","1","3","Uncommon","3","729786","1.20"
"1","1","1","1","Common","1","729786","0.00"
"8","1","2","7","Rare","6","729786","21.00"
"3","1","2","0","Rare","0","729786","9.99"
"3","1","1","0","Common","0","729786","0.43"
"4","1","1","2","Uncommon","2","729786","1.07"
"6","1","3","4","Rare","4","729786","12.00"
"5","1","2","2","Rare","4","729786","6.79"
"3","1","3","0","Uncommon","0","729786","1.39"
"2","1","3","0","Uncommon","0","729786","3.81"
"2","1","2","0","Common","0","729786","3.79"
"3","1","1","0","Uncommon","0","729786","1.32"
"4","1","2","1","Rare","1","729786","38.47"
"4","1","1","3","Rare","3","729786","22.99"
"1","1","1","0","Uncommon","0","729786","4.40"
"2","1","2","0","Uncommon","0","729786","9.00"
"4","1","2","3","Rare","3","729786","7.00"
"4","1","1","1","Uncommon","1","729786","0.94"
"2","1","1","2","Common","2","729786","6.49"
"4","1","1","2","Rare","3","729786","17.99"
"1","1","1","1","Common","1","729786","1.00"
"5","1","1","2","Rare","3","729786","21.00"
"4","1","3","3","Common","4","729786","0.00"
"1","1","3","0","Uncommon","0","729786","2.69"
"5","1","2","4","Rare","4","729786","38.49"
"2","1","1","1","Common","1","729786","0.37"
"2","1","1","1","Common","1","729786","0.37"
"4","1","1","3","Uncommon","3","729786","3.00"
"3","1","2","0","Rare","0","729786","109.99"
"6","1","1","*","Rare","4","729786","3.81"
"2","1","1","1","Uncommon","1","729786","4.57"
"3","1","23","0","Common","0","729786","1.52"
"2","1","2","0","Uncommon","0","729786","2.89"
"2","1","2","2","Common","1","729786","0.42"
"5","1","1","3","Rare","3","729786","23.99"
"4","1","1","3","Common","3","729786","0.42"
"3","1","3","1","Rare","2","729786","14.00"
"3","1","1","0","Common","0","729786","0.42"
"5","1","1","3","Rare","3","729786","19.06"
"3","1","1","2","Common","2","729786","0.37"
"3","1","1","0","Common","0","729786","1.25"
"4","1","3","1","Rare","3","729786","7.54"
"5","1","2","3","Rare","3","729786","41.95"
"4","1","5","3","Common","3","729786","0.00"
"4","1","4","0","Rare","0","729786","7.99"
"3","1","3","0","Uncommon","0","729786","4.49"
"5","1","1","4","Rare","2","729786","25.00"
"1","1","1","1","Common","2","729786","0.00"
